ZipCode,Income,Income Change,Population,Density,White Percentage
77325,60146,1.04857,4092459,1703.04,33
90209,64251,1.03872,9818605,1628.93,27.8
91724,64251,1.03872,9818605,1628.93,27.8
62028,56747,0.951827,22985,36.7348,96.9
59231,55882,1.19188,7369,0.640945,86.4
80814,65382,1.00962,23350,25.0994,90.6
94161,,,,,
97498,46061,1.03957,46034,23.4887,84.4
74366,48853,1.06273,41259,39.1992,66.9
76821,41732,0.989551,10501,7.16779,65.1
91115,64251,1.03872,9818605,1628.93,27.8
97712,63680,1.07615,157733,26.8973,88.4
83546,42348,0.907859,8761,1.65676,92
77024,60146,1.04857,4092459,1703.04,33
58528,40862,1.18256,4153,1.79934,12.4
85934,40054,0.903175,107449,7.14662,43.9
65741,32601,0.914849,9723,8.26891,96.5
84089,79690,1.06887,306479,276.963,85.8
90805,64251,1.03872,9818605,1628.93,27.8
59540,47141,0.969567,16096,2.4249,72.9
62423,54158,1.11412,16335,19.6003,97.5
96015,45149,1.17071,9686,1.29072,79
98568,47770,1.02253,72797,17.3812,81.4
64199,52805,1.02393,674158,661.245,63.3
58773,74931,1.32289,1968,0.752651,96.1
69154,44471,1.21001,2057,0.667058,94.4
77575,49850,0.973427,75643,47.4871,69.2
80622,70908,1.14387,252825,36.3197,67.6
83469,37921,0.934055,7936,0.869761,95
86538,32963,0.979434,71518,4.22652,20.4
60040,86244,0.979745,703462,817.433,65.2
64468,43349,1.00666,23370,15.5022,93.6
81524,53683,0.924697,146723,26.4813,83.1
65754,57019,1.00006,77422,88.5372,94.3
99504,83280,1.0231,291826,37.2879,62.6
84073,63919,1.08378,18607,3.30822,87.1
62445,53376,1.13705,11048,18.9568,97.9
80539,67664,1.07508,299630,65.608,84.5
77455,49619,1.08149,41280,28.6403,47.7
70354,53089,1.00256,96318,56.9863,78
91913,74855,1.06446,3095313,509.33,48.5
90022,64251,1.03872,9818605,1628.93,27.8
74630,53253,1.20867,11561,9.89019,83.3
97872,45357,1.13079,7445,0.836791,93.4
70055,52558,0.978458,432552,597.071,56
76635,42680,0.908354,23384,18.1595,61.7
91390,64251,1.03872,9818605,1628.93,27.8
67037,54974,1.03043,498365,308.511,69.9
74172,53902,1.05984,603403,666.276,65.2
77585,59105,1.00481,54635,45.4643,88
62245,65010,1.05476,37762,45.8417,92.1
71237,36528,0.966359,11604,22.4246,80.5
64086,52805,1.02393,674158,661.245,63.3
59416,45458,1.11946,6153,1.66987,82.2
75246,56854,1.06287,2368139,1838.46,33.1
77328,49850,0.973427,75643,47.4871,69.2
70898,52719,1.02388,440171,676.86,47
64746,67659,1.00971,99478,86.4147,89.5
72715,64141,1.14061,221339,159.753,76.6
97479,45812,1.03465,107667,11.2456,89.5
85033,61606,1.0036,3817117,288.05,58.7
98354,67868,1.05183,795225,204.571,70.3
62417,45654,1.05608,16833,27.2906,86.1
74072,41895,1.00197,10536,11.6069,67.8
63103,41107,1.09554,319294,3325.57,42.2
86016,57616,1.0437,134421,4.72473,55.2
60942,45384,1.03161,81625,53.0603,80.4
67853,64426,1.09384,6006,4.31139,84.1
67552,49293,1.12703,3037,3.03809,80.5
99557,54212,0.93118,17013,0.0949621,10.9
58311,67591,1.24256,3993,1.15553,97.4
84719,46809,0.993708,46163,8.72295,87.1
84642,51720,1.09413,27822,10.3641,86.7
74042,41895,1.00197,10536,11.6069,67.8
62856,41414,1.08032,39561,55.5833,96.9
73656,48725,1.00132,22119,16.2347,78.9
61931,44071,1.08417,53873,63.6883,91.6
84522,52055,0.948191,10976,1.48427,92.1
65622,41551,0.978071,16777,19.4082,95.6
97472,49958,1.04385,351715,39.367,84.7
58382,57313,1.22994,11451,3.9108,87.2
84724,53020,1.04229,20802,6.58095,92.9
63361,45862,1.04478,12236,13.6159,95.1
79977,44597,1.10085,800647,586.128,13.1
68943,42049,1.18737,4500,4.5606,96.3
78716,71767,1.19031,1024266,738.011,50.5
98345,71610,1.07851,251133,252.956,79.1
76302,46575,0.972081,131500,143.631,68.4
98662,71636,1.10273,425363,315.667,81.8
77028,60146,1.04857,4092459,1703.04,33
59520,40942,0.894196,5813,0.65499,75.5
77227,60146,1.04857,4092459,1703.04,33
71202,41314,0.93044,153720,170.646,59.6
61018,48016,0.99445,47711,46.1563,85.1
69027,55833,1.30695,3966,2.55923,88
94018,113776,1.1914,718451,958.361,42.3
60490,83504,0.986634,677560,447.426,67.2
99521,83280,1.0231,291826,37.2879,62.6
97222,76597,1.10789,375992,98.6589,84.5
68175,61688,1.06646,517110,873.762,71.9
99219,54852,1.04116,471221,120.052,86.7
88349,42752,0.967881,63797,6.81116,52.8
91107,64251,1.03872,9818605,1628.93,27.8
72840,37170,1.08971,25540,24.5169,83.5
74459,37086,1.08625,20252,18.631,69.4
86021,43266,0.975332,200186,9.76684,79.6
58572,69719,1.16952,81308,22.7451,92.3
71171,53806,0.945835,116979,93.445,69.2
59824,45488,1.0945,28746,7.90748,68.1
70543,41177,0.991118,61773,68.7662,78.6
60473,62088,1.0323,5194675,2999.99,43.9
88132,40775,0.968421,19846,5.54526,55.5
93635,50129,1.02543,255793,82.2914,31.9
93210,51261,0.990179,930450,99.6912,32.7
93220,52479,0.999519,839631,68.3238,38.6
61201,52630,1.02111,147546,186.192,75.7
76432,45457,1.04987,38106,28.8519,74.7
92192,74855,1.06446,3095313,509.33,48.5
85371,33333,0.929949,20489,3.13024,62.7
60952,51120,0.942066,14081,16.6724,96
68779,62687,1.17833,6129,7.86455,93.5
84791,56877,1.0192,138115,35.8145,85.6
76084,62066,1.01293,150934,144.685,76.6
72045,43822,1.00317,77076,49.3176,89.6
70153,39576,0.94732,343829,763.86,30.5
71406,39465,0.999989,24233,17.394,69.2
68004,55190,1.11789,9139,8.79624,90.5
74039,49578,1.05082,69967,47.2506,78.4
58601,75708,1.37071,24199,8.46676,94.1
66779,40733,0.960227,15173,14.725,92
66783,34621,1.02189,3309,4.08501,94.9
72528,40218,1.13882,13696,15.3569,95
63005,65300,1.01744,998954,1162.35,68.9
58565,65648,1.11253,8962,1.75715,90.5
99224,54852,1.04116,471221,120.052,86.7
93117,71657,1.06972,423895,104.209,47.9
71212,41314,0.93044,153720,170.646,59.6
92605,85398,1.03021,3010232,2621.98,44.1
61106,52743,1.00223,295266,310.012,72.5
65707,43373,1.01433,38634,39.9825,91
97850,48617,1.03417,25748,6.2078,90.9
59489,50327,1.20021,11586,1.22843,95.7
78732,71767,1.19031,1024266,738.011,50.5
62839,48691,1.1487,13815,17.4207,97.2
79923,44597,1.10085,800647,586.128,13.1
60115,61086,1.01451,105160,91.9695,79.7
94229,63902,1.01545,1418788,879.781,48.4
77336,60146,1.04857,4092459,1703.04,33
98373,67868,1.05183,795225,204.571,70.3
75801,43355,0.962985,58458,38.6013,61.2
96860,,,,,
60088,86244,0.979745,703462,817.433,65.2
63466,47955,1.12787,7139,8.11193,97.7
96732,77117,1.08086,154834,115.914,31.8
98279,60711,1.0734,15769,27.1899,90.2
99589,54212,0.93118,17013,0.0949621,10.9
78228,55456,1.05714,1714773,1031.61,30.3
77240,60146,1.04857,4092459,1703.04,33
78355,27378,1.23023,7223,6.1116,7.9
67732,57478,1.09603,7900,4.39235,92.9
84043,70408,1.10925,516564,141.467,84.2
88436,37936,0.851115,4549,0.766473,56
75653,52329,1.00768,53330,40.7483,66.1
66008,49338,1.01933,7945,12.0378,91.7
80103,67575,1.10865,441603,219.444,53.2
75882,43355,0.962985,58458,38.6013,61.2
99343,62002,1.16457,78163,29.2941,43.2
70504,54726,1.03202,221578,608.747,67.2
89022,45711,0.995518,43946,1.49483,78.9
81244,46296,1.09708,46824,18.7761,80.4
71853,45388,1.21818,13171,16.3008,74.6
65251,55376,1.00243,44332,31.6505,91
83443,56609,1.00645,104234,28.9814,85.3
93450,66676,1.00891,415057,81.0752,32.9
69132,56794,1.12738,36288,8.00133,90.2
83323,50918,1.1455,22952,4.84321,72.9
70052,50661,0.878412,22102,64.7603,47.4
78336,55229,1.09612,64804,72.158,42.2
91526,64251,1.03872,9818605,1628.93,27.8
85211,61606,1.0036,3817117,288.05,58.7
77215,60146,1.04857,4092459,1703.04,33
68658,55562,1.11742,8395,8.00879,96.4
81328,46797,0.951645,25535,7.90205,75.1
84320,56840,1.08433,112656,52.896,85.5
95825,63902,1.01545,1418788,879.781,48.4
75934,46182,1.24288,45413,30.0104,72.3
65766,32601,0.914849,9723,8.26891,96.5
67583,49174,1.06447,64511,31.3965,86.1
68447,46314,0.989712,2773,3.74025,96.8
72642,41481,1.04484,41513,46.1328,96
71613,38289,0.953939,77435,59.1738,41.4
90255,64251,1.03872,9818605,1628.93,27.8
59634,66867,1.05777,11406,3.34207,94
66049,55832,1.09257,110826,141.113,81.7
99359,51111,1.0511,4078,2.21005,89.5
80532,67664,1.07508,299630,65.608,84.5
70650,39653,0.828844,31594,37.3973,78.6
84184,71230,1.10136,1029655,730.283,74
77033,60146,1.04857,4092459,1703.04,33
78154,70931,1.03821,131533,139.963,54.8
62025,57890,0.999582,269282,220.48,86.7
98404,67868,1.05183,795225,204.571,70.3
80861,51046,1.09845,8270,2.28459,76.4
94555,92574,1.19662,1510271,1290.13,34.1
75416,43562,1.02773,49793,37.5605,76.1
70576,32180,0.847432,33984,35.7384,67.9
70364,48866,0.904804,111860,52.5669,68.6
76554,54184,0.999538,310235,208.295,50.7
77046,60146,1.04857,4092459,1703.04,33
60014,84803,0.994437,308760,275.959,83.7
95442,76753,1.08792,483878,187.546,66.1
77282,60146,1.04857,4092459,1703.04,33
63124,65300,1.01744,998954,1162.35,68.9
66749,42679,0.921319,13371,16.4438,91.9
67548,40598,0.923311,3307,2.81522,95.7
76389,51191,0.902325,10752,6.69352,92.5
67743,57478,1.09603,7900,4.39235,92.9
68441,46314,0.989712,2773,3.74025,96.8
72721,43891,1.07841,15717,12.4021,91.9
74932,39769,0.981623,50384,21.0985,73.1
62252,65010,1.05476,37762,45.8417,92.1
64157,68367,1.04708,221939,326.036,84.1
74132,53902,1.05984,603403,666.276,65.2
63195,41107,1.09554,319294,3325.57,42.2
95555,45528,1.01854,134623,21.4415,77.2
90036,64251,1.03872,9818605,1628.93,27.8
92630,85398,1.03021,3010232,2621.98,44.1
94979,110217,1.10733,252409,288.153,72.8
68003,66718,1.03705,20780,15.4282,96.2
79230,40794,0.871025,7041,6.67808,61.5
77072,60146,1.04857,4092459,1703.04,33
75852,49428,1.19144,13664,21.4066,58.8
75489,54370,1.04026,120877,86.8915,78.7
80132,65334,1.04136,622263,177.516,72
59733,49652,1.11744,7027,1.40212,91.4
66741,40733,0.960227,15173,14.725,92
77838,56235,1.16788,17187,18.3647,68.1
60466,62088,1.0323,5194675,2999.99,43.9
68948,47989,1.13447,4959,4.00061,95.7
94142,,,,,
64867,42019,1.02912,23083,27.5063,81
93386,52479,0.999519,839631,68.3238,38.6
92615,85398,1.03021,3010232,2621.98,44.1
72928,39463,1.10382,18125,19.4501,93.8
94071,113776,1.1914,718451,958.361,42.3
94284,63902,1.01545,1418788,879.781,48.4
58560,69719,1.16952,81308,22.7451,92.3
68970,42298,0.997907,3812,3.86239,94.1
87002,45084,0.961709,76569,48.8234,36.2
73743,51332,1.13293,60580,36.9616,80.5
61030,59707,0.960811,53497,38.1828,88.6
60697,62088,1.0323,5194675,2999.99,43.9
77962,60276,1.1385,14075,12.5915,62.9
74603,45426,1.03128,46562,31.5061,77.6
95493,42475,0.964629,64665,29.0879,74.1
79057,47170,1.04606,22535,16.0904,69.1
80809,65334,1.04136,622263,177.516,72
94248,63902,1.01545,1418788,879.781,48.4
68526,58009,1.02315,285407,193.058,84.3
94130,104552,1.31505,805235,9914.67,41.9
77078,60146,1.04857,4092459,1703.04,33
85624,40467,0.993819,47420,27.7328,16
87328,32963,0.979434,71518,4.22652,20.4
68763,57468,1.18615,10435,2.35931,96
96161,63240,0.992936,98764,61.7465,86.5
85353,61606,1.0036,3817117,288.05,58.7
59827,48930,1.02054,40212,8.10914,93.9
68642,62617,1.13399,32237,26.3041,84.3
89704,61155,0.985438,421407,37.0322,66
92394,60164,0.966223,2035210,67.9482,33.3
68315,50734,1.16196,5228,5.29823,97.1
68455,71139,1.02841,25241,25.0582,95.4
94012,113776,1.1914,718451,958.361,42.3
63753,42985,1.13594,12363,12.5733,97.4
78238,55456,1.05714,1714773,1031.61,30.3
78783,71767,1.19031,1024266,738.011,50.5
68339,58009,1.02315,285407,193.058,84.3
71328,44852,0.989375,131613,71.9591,62
78802,41752,1.06723,26405,12.8213,29
64138,52805,1.02393,674158,661.245,63.3
99103,50744,0.998427,10570,2.05946,93.6
71942,41262,0.996131,32923,35.5104,84.1
87825,36146,0.97398,17866,1.84013,37.6
70499,34985,1.03339,47168,51.5473,65.8
58721,74931,1.32289,1968,0.752651,96.1
93436,71657,1.06972,423895,104.209,47.9
63742,42231,1.00422,39191,59.704,84.9
68176,61688,1.06646,517110,873.762,71.9
97497,43046,1.01502,82713,27.4951,88.6
98464,67868,1.05183,795225,204.571,70.3
61654,54770,0.987418,186494,168.608,72.7
88570,44597,1.10085,800647,586.128,13.1
91392,64251,1.03872,9818605,1628.93,27.8
68421,51922,1.09481,7248,10.1763,95.7
60922,57981,1.03005,113449,94.4546,73.4
67026,54974,1.03043,498365,308.511,69.9
65217,55376,1.00243,44332,31.6505,91
95106,116178,1.19972,1781642,867.333,35.2
62896,41414,1.08032,39561,55.5833,96.9
60538,91764,1.03007,114736,199.134,74.2
60064,86244,0.979745,703462,817.433,65.2
73008,52855,1.10457,718633,661.449,59.3
60144,76912,1.01789,515269,544.243,59
98205,82751,1.1194,713335,149.922,74.3
97530,50851,1.03317,203206,39.4974,83.7
64738,38470,1.07093,9805,8.66749,95.5
76641,47920,1.03178,47735,31.381,59.9
77389,60146,1.04857,4092459,1703.04,33
75143,45798,1.03257,78532,59.7968,80.9
64075,52805,1.02393,674158,661.245,63.3
72834,42361,1.03786,22185,15.6752,76.7
70360,48866,0.904804,111860,52.5669,68.6
66506,49910,1.14024,71115,68.1367,79.5
73835,50037,1.12359,4810,3.11137,86
72019,50093,0.995688,382748,311.618,55.3
98206,82751,1.1194,713335,149.922,74.3
65444,35277,1.00274,26008,13.9278,92.3
98544,50216,1.0265,75455,14.6035,86
99201,54852,1.04116,471221,120.052,86.7
92304,60164,0.966223,2035210,67.9482,33.3
94940,110217,1.10733,252409,288.153,72.8
98038,89418,1.17822,1931249,399.364,64.8
73527,52227,1.06426,124098,77.4498,58.9
63016,63030,0.996003,218733,203.593,95.4
85201,61606,1.0036,3817117,288.05,58.7
99840,72237,0.88145,968,0.534071,90.1
62526,50444,1.0204,110768,111.983,78.4
58413,50739,1.30374,2809,1.3587,97
99716,77095,1.03822,97581,2.39689,74.1
72024,57509,1.01617,68356,57.3463,87.9
71670,30234,0.933383,13008,11.5845,46.8
75856,34297,0.963376,23732,14.0297,62.4
83845,43507,1.03468,10972,3.73185,92.1
83431,60162,1.0461,26140,12.2483,87.7
58570,67584,1.19811,27471,6.62442,93
59840,48930,1.02054,40212,8.10914,93.9
84329,59937,0.974973,49975,4.17355,88.3
62644,45596,0.963078,14666,14.8146,97.5
58982,68182,1.23328,2470,1.20601,97.2
92179,74855,1.06446,3095313,509.33,48.5
99401,50423,1.08538,21623,16.1133,92.6
79960,44597,1.10085,800647,586.128,13.1
84739,53020,1.04229,20802,6.58095,92.9
74430,45346,1.03629,45837,22.3646,71.9
71315,44852,0.989375,131613,71.9591,62
68960,49235,1.18638,3225,3.26639,97.5
79553,45694,1.03571,20202,15.2208,62.1
76429,45336,1.13923,9630,7.38075,75.7
75254,56854,1.06287,2368139,1838.46,33.1
95109,116178,1.19972,1781642,867.333,35.2
61817,45384,1.03161,81625,53.0603,80.4
89041,45711,0.995518,43946,1.49483,78.9
84313,59937,0.974973,49975,4.17355,88.3
62349,51398,1.05186,67103,44.589,93
95937,56704,1.05914,21419,11.0245,39.8
72802,41914,0.943526,61754,48.4914,86.9
72845,37170,1.08971,25540,24.5169,83.5
92268,60164,0.966223,2035210,67.9482,33.3
67233,54974,1.03043,498365,308.511,69.9
77701,48463,1.0277,252273,190.623,44.6
98383,71610,1.07851,251133,252.956,79.1
70087,66620,0.980116,52780,96.3623,66.2
97104,78010,1.1181,529710,360.822,69.7
73847,51996,0.937482,5636,1.98953,76.5
84085,66736,1.00206,32588,4.22496,82.8
87035,37218,0.899301,16383,3.30563,56
81019,36705,1.09519,6711,2.64058,61.9
95252,58151,0.948743,45578,27.2753,83.5
76034,64874,1.05202,1809034,1414.12,51.8
59868,51270,1.07217,109299,19.2533,91
60701,62088,1.0323,5194675,2999.99,43.9
73149,52855,1.10457,718633,661.449,59.3
64077,59857,1.00638,23494,24.1081,95.1
78141,53779,1.186,20097,16.7856,57.1
62723,60466,1.03824,197465,132.1,82.5
99702,77095,1.03822,97581,2.39689,74.1
63138,65300,1.01744,998954,1162.35,68.9
67353,38494,1.03195,2882,2.78933,93.5
84027,77449,1.06529,23530,11.4108,84.2
92658,85398,1.03021,3010232,2621.98,44.1
75671,51202,1.03368,65631,50.3282,65
98554,44846,1.0146,20920,10.2942,84.6
61044,48016,0.99445,47711,46.1563,85.1
74444,40936,1.13588,46987,39.5605,50.2
69138,53769,1.15284,24326,13.4733,63.6
62611,51997,1.12252,13642,21.5175,79.4
95986,63240,0.992936,98764,61.7465,86.5
95410,49233,1.00905,87841,14.9019,68.6
58650,56761,1.32594,2477,1.0436,95.8
94089,116178,1.19972,1781642,867.333,35.2
75090,54370,1.04026,120877,86.8915,78.7
80929,65334,1.04136,622263,177.516,72
72577,40218,1.13882,13696,15.3569,95
97436,45812,1.03465,107667,11.2456,89.5
96049,50905,1.03893,177223,26.2302,82.4
98572,50216,1.0265,75455,14.6035,86
67556,40598,0.923311,3307,2.81522,95.7
78667,65935,1.04936,157107,172.563,58.6
71365,44852,0.989375,131613,71.9591,62
79411,50473,1.06356,278831,214.082,57.3
71414,27795,0.822009,39566,21.6989,53.4
83120,59611,1.18917,6963,2.07819,93.1
94598,93712,1.07223,1049025,834.374,47.8
75858,34297,0.963376,23732,14.0297,62.4
77865,44818,0.996048,16801,11.2217,77.8
68030,55017,1.12837,21006,44.3583,55.2
65013,44436,0.991736,9176,10.6999,97.1
65808,44808,0.978751,275174,256.51,89.5
95517,80582,1.03244,181058,61.6373,79.9
81421,44512,0.9869,30952,16.3592,83
78877,38035,1.18391,54258,31.943,2.9
66227,84915,1.03287,544179,681.726,82
90038,64251,1.03872,9818605,1628.93,27.8
84125,71230,1.10136,1029655,730.283,74
62256,81268,1.06788,32957,51.2618,97.1
80163,115314,1.04257,285465,203.939,85.2
98433,67868,1.05183,795225,204.571,70.3
63386,81411,1.03815,360485,374.041,89.1
94239,63902,1.01545,1418788,879.781,48.4
67871,71394,1.09752,4936,4.20608,83
77479,95561,1.07339,585375,494.248,36.2
60664,62088,1.0323,5194675,2999.99,43.9
97820,45357,1.13079,7445,0.836791,93.4
74169,53902,1.05984,603403,666.276,65.2
76886,51675,1.11951,110224,51.772,57.9
93541,63018,1.02598,14202,2.82013,68.2
77503,60146,1.04857,4092459,1703.04,33
85375,61606,1.0036,3817117,288.05,58.7
65433,35277,1.00274,26008,13.9278,92.3
77440,45500,0.944501,36702,23.1928,47.4
74463,42689,1.0347,70990,54.7402,58.3
98221,62865,1.02865,116901,29.2788,76.7
72669,36390,1.13279,8195,8.00491,95.2
93438,,,,,
64192,52805,1.02393,674158,661.245,63.3
77889,95561,1.07339,585375,494.248,36.2
95001,78041,1.07262,262382,368.477,59.6
99350,65650,1.02659,175177,47.6842,74.5
86506,32963,0.979434,71518,4.22652,20.4
63117,65300,1.01744,998954,1162.35,68.9
82061,64220,1.09035,91738,19.2581,80.8
80482,70469,1.0458,14843,4.62338,89.7
59440,48160,1.01896,81327,13.8546,87.4
97350,52097,1.01946,116672,25.5484,87.1
94083,113776,1.1914,718451,958.361,42.3
74558,37457,1.25622,11572,5.52361,73.9
93512,63018,1.02598,14202,2.82013,68.2
62320,51398,1.05186,67103,44.589,93
87321,37368,0.897029,27213,4.01485,21.5
94529,93712,1.07223,1049025,834.374,47.8
76098,74625,1.0911,116927,90.3823,85.3
87933,30451,1.06752,11988,1.98053,68.4
62673,69102,1.10217,12705,24.1245,97
74056,47789,1.04219,47472,13.2561,64.7
95054,116178,1.19972,1781642,867.333,35.2
62651,48508,0.974464,35547,36.9399,89.8
63053,63030,0.996003,218733,203.593,95.4
78471,55048,1.14072,340223,313.652,32.9
72774,49629,1.05218,203065,139.91,74.1
62648,49053,1.08415,66357,93.0915,91.5
99774,40000,1.06414,5588,0.00649341,21.8
74009,47789,1.04219,47472,13.2561,64.7
70791,52719,1.02388,440171,676.86,47
61871,51692,1.02427,201081,117.579,70.9
60053,62088,1.0323,5194675,2999.99,43.9
71424,44852,0.989375,131613,71.9591,62
76533,54184,0.999538,310235,208.295,50.7
73132,52855,1.10457,718633,661.449,59.3
90509,64251,1.03872,9818605,1628.93,27.8
66020,71184,1.04476,76227,99.5751,80.3
90064,64251,1.03872,9818605,1628.93,27.8
85279,55550,0.970973,375770,49.1811,58.7
91523,64251,1.03872,9818605,1628.93,27.8
67482,48167,0.929873,19754,14.0124,92.7
77036,60146,1.04857,4092459,1703.04,33
77213,60146,1.04857,4092459,1703.04,33
64144,68367,1.04708,221939,326.036,84.1
71663,39635,1.01755,21853,16.1286,68.2
95903,52624,1.00832,72155,66.163,58.8
66006,55832,1.09257,110826,141.113,81.7
68628,54197,1.05402,7845,8.86295,94.4
68418,54828,1.03538,15740,14.6969,92.1
63869,35399,0.965131,18956,17.2882,81.1
61091,59707,0.960811,53497,38.1828,88.6
66625,55199,1.04302,177934,193.132,75.6
75432,46138,1.09157,5231,13.4239,83.2
71404,35398,0.990889,15313,11.4988,66
63158,41107,1.09554,319294,3325.57,42.2
79930,44597,1.10085,800647,586.128,13.1
58439,60918,1.46951,5289,2.22728,95.4
59522,47419,1.0576,2339,0.706537,98
93901,66676,1.00891,415057,81.0752,32.9
77497,95561,1.07339,585375,494.248,36.2
86034,40054,0.903175,107449,7.14662,43.9
78460,55048,1.14072,340223,313.652,32.9
78728,71767,1.19031,1024266,738.011,50.5
67578,48563,1.10614,4437,3.464,85.8
60138,88711,1.03892,916924,1524.72,70.5
73095,64492,1.07694,34506,40.0775,81
60093,62088,1.0323,5194675,2999.99,43.9
77249,60146,1.04857,4092459,1703.04,33
62448,54951,1.05881,9698,11.7745,98.1
